rank,percentile_rank,book_id,title,author,rating,rating_category,rating_tier,is_high_rated,title_length,title_complexity,word_count,author_count,author_name_length,has_series_info,series_number,title_type,has_subtitle,has_middle_name,estimated_popularity
2638,86.6,66918,Trans-Atlantyk,Witold Gombrowicz,3.78,Good,Tier_2,False,14,Simple,1,1,17,False,,Standard,False,False,Low
2639,86.7,31173,Villette,Charlotte Brontë,3.78,Good,Tier_2,False,8,Simple,1,1,16,False,,Standard,False,False,Low
2640,86.7,5407245,Von Mädchen und Drachen: ein Märchenroman,Susanne Kaiser,3.78,Good,Tier_2,False,41,Complex,6,1,14,False,,Subtitle,True,False,Low
2641,86.7,811038,"Weatherwitch (The Crowthistle Chronicles, #3)",Cecilia Dart-Thornton,3.78,Good,Tier_2,False,45,Complex,5,1,21,True,3.0,Series,False,False,Low
2642,86.8,629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,3.78,Good,Tier_2,False,80,Very Complex,13,1,16,True,1.0,Series_Subtitle,True,True,Low
2643,86.8,37793,A Doll's House,Henrik Ibsen,3.77,Good,Tier_2,False,14,Simple,3,1,12,False,,Standard,False,False,Low
2644,86.8,4659,A Widow for One Year,John Irving,3.77,Good,Tier_2,False,20,Simple,5,1,11,False,,Standard,False,False,Low
2645,86.9,2213324,"Airhead (Airhead, #1)",Meg Cabot,3.77,Good,Tier_2,False,21,Moderate,3,1,9,True,1.0,Series,False,False,Low
2646,86.9,6304335,"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,3.77,Good,Tier_2,False,43,Complex,5,1,11,True,1.0,Series,False,False,Low
2647,86.9,16141924,Dad Is Fat,Jim Gaffigan,3.77,Good,Tier_2,False,10,Simple,3,1,12,False,,Standard,False,False,Low
2648,87.0,40144,Dermaphoria,Craig Clevenger,3.77,Good,Tier_2,False,11,Simple,1,1,15,False,,Standard,False,False,Low
2649,87.0,31862,Discourse on Method and Meditations on First Philosophy,René Descartes,3.77,Good,Tier_2,False,55,Complex,8,1,14,False,,Standard,False,False,Low
2650,87.0,415463,Dragonworld,Byron Preiss,3.77,Good,Tier_2,False,11,Simple,1,1,12,False,,Standard,False,False,Low
2651,87.1,20718101,Fae: The Wild Hunt (Riven Wyrde Saga #1),Graham Austin-King,3.77,Good,Tier_2,False,40,Moderate,8,1,18,True,1.0,Series_Subtitle,True,False,Low
2652,87.1,15581,Ferdydurke,Witold Gombrowicz,3.77,Good,Tier_2,False,10,Simple,1,1,17,False,,Standard,False,False,Low
2653,87.1,41001,From Bauhaus to Our House,Tom Wolfe,3.77,Good,Tier_2,False,25,Moderate,5,1,9,False,,Standard,False,False,Low
2654,87.2,10281980,I giganti della montagna,Luigi Pirandello,3.77,Good,Tier_2,False,24,Moderate,4,1,16,False,,Standard,False,False,Low
2655,87.2,13665333,"Inborn (The Sagas of Di'Ghon, #1)",John LeViness,3.77,Good,Tier_2,False,33,Moderate,6,1,13,True,1.0,Series,False,False,Low
2656,87.2,16172345,"It Began With Ashes (Wroge Elements, #1)",D.E.M. Emrys,3.77,Good,Tier_2,False,40,Moderate,7,1,12,True,1.0,Series,False,False,Low
2657,87.3,82970,Lucky,Alice Sebold,3.77,Good,Tier_2,False,5,Simple,1,1,12,False,,Standard,False,False,Low
2658,87.3,25346,Out of the Dust,Karen Hesse,3.77,Good,Tier_2,False,15,Simple,4,1,11,False,,Standard,False,False,Low
2659,87.3,52263,SCUM Manifesto,Valerie Solanas,3.77,Good,Tier_2,False,14,Simple,2,1,15,False,,Standard,False,False,Low
2660,87.4,9846485,"Strictly Professional (Strictly Professional, #1)",Sherri Hayes,3.77,Good,Tier_2,False,49,Complex,5,1,12,True,1.0,Series,False,False,Low
2661,87.4,5354,The Brethren,John Grisham,3.77,Good,Tier_2,False,12,Simple,2,1,12,False,,Standard,False,False,Low
2662,87.4,28274,"The Darksword Trilogy: Forging the Darksword, Doom of the Darksword and Triumph of the Darksword",Margaret Weis,3.77,Good,Tier_2,False,96,Very Complex,15,1,13,False,,Subtitle,True,False,Low
2663,87.5,42201962,The Deep,Rivers Solomon,3.77,Good,Tier_2,False,8,Simple,2,1,14,False,,Standard,False,False,Low
2664,87.5,24100,The Golden Notebook,Doris Lessing,3.77,Good,Tier_2,False,19,Simple,3,1,13,False,,Standard,False,False,Low
2665,87.5,18144053,The Museum of Extraordinary Things,Alice Hoffman,3.77,Good,Tier_2,False,34,Moderate,5,1,13,False,,Standard,False,False,Low
2666,87.6,128770,The Unvanquished: The Corrected Text,William Faulkner,3.77,Good,Tier_2,False,36,Moderate,5,1,16,False,,Subtitle,True,False,Low
2667,87.6,338798,Ulysses,James Joyce,3.77,Good,Tier_2,False,7,Simple,1,1,11,False,,Standard,False,False,Low
2668,87.6,5983759,يوميات عبقري,Salvador Dalí,3.77,Good,Tier_2,False,12,Simple,2,1,13,False,,Standard,False,False,Low
2669,87.7,140093,"A Bone to Pick (Aurora Teagarden, #2)",Charlaine Harris,3.76,Good,Tier_2,False,37,Moderate,7,1,16,True,2.0,Series,False,False,Low
2670,87.7,89798,"All-Night Party (Fear Street, #43)",R.L. Stine,3.76,Good,Tier_2,False,34,Moderate,5,1,10,True,43.0,Series,False,False,Low
2671,87.7,56030239,"An Heir Comes to Rise (An Heir Comes to Rise, #1)",C.C. Peñaranda,3.76,Good,Tier_2,False,49,Complex,11,1,14,True,1.0,Series,False,False,Low
2672,87.8,10677277,"Article 5 (Article 5, #1)",Kristen Simmons,3.76,Good,Tier_2,False,25,Moderate,5,1,15,True,1.0,Series,False,False,Low
2673,87.8,511527,Double Act,Jacqueline Wilson,3.76,Good,Tier_2,False,10,Simple,2,1,17,False,,Standard,False,False,Low
2674,87.8,16171283,Hangsaman,Shirley Jackson,3.76,Good,Tier_2,False,9,Simple,1,1,15,False,,Standard,False,False,Low
2675,87.8,134353,I'm OK - You're OK,Thomas A. Harris,3.76,Good,Tier_2,False,18,Simple,5,1,16,False,,Standard,False,True,Low
2676,87.9,36676942,Kertamen,Mauro Martone,3.76,Good,Tier_2,False,8,Simple,1,1,13,False,,Standard,False,False,Low
2677,87.9,214856,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",Obert Skye,3.76,Good,Tier_2,False,54,Complex,10,1,10,True,1.0,Series,False,False,Low
2678,87.9,10990,"Lord John and the Private Matter (Lord John Grey, #1)",Diana Gabaldon,3.76,Good,Tier_2,False,53,Complex,10,1,14,True,1.0,Series,False,False,Low
2679,88.0,252669,Mariette in Ecstasy,Ron Hansen,3.76,Good,Tier_2,False,19,Simple,3,1,10,False,,Standard,False,False,Low
2680,88.0,41021967,Punk 57,Penelope Douglas,3.76,Good,Tier_2,False,7,Simple,2,1,16,False,,Standard,False,False,Low
2681,88.0,383921,"Shadow Star (Chronicles of the Shadow War, #3)",Chris Claremont,3.76,Good,Tier_2,False,46,Complex,8,1,15,True,3.0,Series,False,False,Low
2682,88.1,4909,"Teacher Man (Frank McCourt, #3)",Frank McCourt,3.76,Good,Tier_2,False,31,Moderate,5,1,13,True,3.0,Series,False,False,Low
2683,88.1,11044632,"Tell Me You Want Me (College Romance, #1)",Amelia James,3.76,Good,Tier_2,False,41,Complex,8,1,12,True,1.0,Series,False,False,Low
2684,88.1,7058405,"The Ice Princess (Fjällbacka, #1)",Camilla Läckberg,3.76,Good,Tier_2,False,33,Moderate,5,1,16,True,1.0,Series,False,False,Low
2685,88.2,28116,The Know-It-All,A.J. Jacobs,3.76,Good,Tier_2,False,15,Simple,2,1,11,False,,Standard,False,False,Low
2686,88.2,6609714,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",Elizabeth Eulberg,3.76,Good,Tier_2,False,51,Complex,9,1,17,True,1.0,Series,False,False,Low
2687,88.2,6411961,"The Lost Symbol (Robert Langdon, #3)",Dan    Brown,3.76,Good,Tier_2,False,36,Moderate,6,1,12,True,3.0,Series,False,False,Low
2688,88.3,40603982,The Monster of Florence,Douglas Preston,3.76,Good,Tier_2,False,23,Moderate,4,1,15,False,,Standard,False,False,Low
2689,88.3,25807,The Postman Always Rings Twice,James M. Cain,3.76,Good,Tier_2,False,30,Moderate,5,1,13,False,,Standard,False,True,Low
2690,88.3,114823,The Seven Basic Plots: Why We Tell Stories,Christopher Booker,3.76,Good,Tier_2,False,42,Complex,8,1,18,False,,Subtitle,True,False,Low
2691,88.4,44842,"Time's arrow, or, The nature of the offence",Martin Amis,3.76,Good,Tier_2,False,43,Complex,8,1,11,False,,Standard,False,False,Low
2692,88.4,6251012,UR,Stephen        King,3.76,Good,Tier_2,False,2,Simple,1,1,19,False,,Standard,False,False,Low
2693,88.4,1868171,William Golding's Lord of the Flies,Harold Bloom,3.76,Good,Tier_2,False,35,Moderate,6,1,12,False,,Standard,False,False,Low
2694,88.5,3323065,عاشقة في محبرة,غادة السمان,3.76,Good,Tier_2,False,14,Simple,3,1,11,False,,Standard,False,False,Low
2695,88.5,38240386,An Unwanted Guest,Shari Lapena,3.75,Good,Tier_2,False,17,Simple,3,1,12,False,,Standard,False,False,Low
2696,88.5,6596845,"Blacklands (Exmoor Trilogy, #1)",Belinda Bauer,3.75,Good,Tier_2,False,31,Moderate,4,1,13,True,1.0,Series,False,False,Low
2697,88.6,1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,3.75,Good,Tier_2,False,37,Moderate,6,1,15,True,4.0,Series,False,False,Low
2698,88.6,492243,Claudine's House,Colette,3.75,Good,Tier_2,False,16,Simple,2,1,7,False,,Standard,False,False,Low
2699,88.6,35414701,Exactly What to Say: The Magic Words for Influence and Impact,Phil M. Jones,3.75,Good,Tier_2,False,61,Very Complex,11,1,13,False,,Subtitle,True,True,Low
2700,88.7,137963,Monster,Christopher Pike,3.75,Good,Tier_2,False,7,Simple,1,1,16,False,,Standard,False,False,Low
2701,88.7,552285,"Radix (Radix, #1)",A.A. Attanasio,3.75,Good,Tier_2,False,17,Simple,3,1,14,True,1.0,Series,False,False,Low
2702,88.7,302998,The Buddha of Suburbia,Hanif Kureishi,3.75,Good,Tier_2,False,22,Moderate,4,1,14,False,,Standard,False,False,Low
2703,88.8,99329,"The History of Tom Jones, a Foundling",Henry Fielding,3.75,Good,Tier_2,False,37,Moderate,7,1,14,False,,Standard,False,False,Low
2704,88.8,11361168,The Letter Killers Club,Sigizmund Krzhizhanovsky,3.75,Good,Tier_2,False,23,Moderate,4,1,24,False,,Standard,False,False,Low
2705,88.8,55196813,"The Maid (Molly the Maid, #1)",Nita Prose,3.75,Good,Tier_2,False,29,Moderate,6,1,10,True,1.0,Series,False,False,Low
2706,88.9,849493,The Proteus Operation,James P. Hogan,3.75,Good,Tier_2,False,21,Moderate,3,1,14,False,,Standard,False,True,Low
2707,88.9,6495359,"The Scarpetta Factor (Kay Scarpetta, #17)",Patricia Cornwell,3.75,Good,Tier_2,False,41,Complex,6,1,17,True,17.0,Series,False,False,Low
2708,88.9,263147,"Vampire Kisses (Vampire Kisses, #1)",Ellen Schreiber,3.75,Good,Tier_2,False,35,Moderate,5,1,15,True,1.0,Series,False,False,Low
2709,89.0,5204,We Were the Mulvaneys,Joyce Carol Oates,3.75,Good,Tier_2,False,21,Moderate,4,1,17,False,,Standard,False,True,Low
2710,89.0,7667,Airframe,Michael Crichton,3.74,Good,Tier_2,False,8,Simple,1,1,16,False,,Standard,False,False,Low
2711,89.0,428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,3.74,Good,Tier_2,False,31,Moderate,5,1,15,True,3.0,Series,False,False,Low
2712,89.1,785479,"El capitán Alatriste (Las aventuras del capitán Alatriste, #1)",Arturo Pérez-Reverte,3.74,Good,Tier_2,False,62,Very Complex,9,1,20,True,1.0,Series,False,False,Low
2713,89.1,16088599,"From Man to Man (Wroge Elements, #0.5)",D.E.M. Emrys,3.74,Good,Tier_2,False,38,Moderate,7,1,12,False,0.0,Standard,False,False,Low
2714,89.1,3378,Generation X: Tales for an Accelerated Culture,Douglas Coupland,3.74,Good,Tier_2,False,46,Complex,7,1,16,False,,Subtitle,True,False,Low
2715,89.2,46799,Go Ask Alice,Beatrice Sparks,3.74,Good,Tier_2,False,12,Simple,3,1,15,False,,Standard,False,False,Low
2716,89.2,25366,Grotesque,Natsuo Kirino,3.74,Good,Tier_2,False,9,Simple,1,1,13,False,,Standard,False,False,Low
2717,89.2,18803640,H is for Hawk,Helen Macdonald,3.74,Good,Tier_2,False,13,Simple,4,1,15,False,,Standard,False,False,Low
2718,89.3,29430824,"Hidden Bodies (You, #2)",Caroline Kepnes,3.74,Good,Tier_2,False,23,Moderate,4,1,15,True,2.0,Series,False,False,Low
2719,89.3,53375824,Lore,Alexandra Bracken,3.74,Good,Tier_2,False,4,Simple,1,1,17,False,,Standard,False,False,Low
2720,89.3,49195,My Life,Bill Clinton,3.74,Good,Tier_2,False,7,Simple,2,1,12,False,,Standard,False,False,Low
2721,89.4,18135,Romeo and Juliet,William Shakespeare,3.74,Good,Tier_2,False,16,Simple,3,1,19,False,,Standard,False,False,Low
2722,89.4,57280624,"Stop Overthinking: 23 Techniques to Relieve Stress, Stop Negative Spirals, Declutter Your Mind, and Focus on the Present (The Path to Calm Book 1)",Nick Trenton,3.74,Good,Tier_2,False,146,Very Complex,24,1,12,False,,Subtitle,True,False,Low
2723,89.4,71458,Stupeur et tremblements,Amélie Nothomb,3.74,Good,Tier_2,False,23,Moderate,3,1,14,False,,Standard,False,False,Low
2724,89.5,527862,The Acid House,Irvine Welsh,3.74,Good,Tier_2,False,14,Simple,3,1,12,False,,Standard,False,False,Low
2725,89.5,41574593,The Forgotten Hours,Katrin Schumann,3.74,Good,Tier_2,False,19,Simple,3,1,15,False,,Standard,False,False,Low
2726,89.5,92517,The Glass Menagerie,Tennessee Williams,3.74,Good,Tier_2,False,19,Simple,3,1,18,False,,Standard,False,False,Low
2727,89.6,831916,"The Moving Toyshop (Gervase Fen, #3)",Edmund Crispin,3.74,Good,Tier_2,False,36,Moderate,6,1,14,True,3.0,Series,False,False,Low
2728,89.6,3314369,"The Steel Remains (A Land Fit for Heroes, #1)",Richard K. Morgan,3.74,Good,Tier_2,False,45,Complex,9,1,17,True,1.0,Series,False,True,Low
2729,89.6,57628810,56 Days,Catherine Ryan Howard,3.73,Good,Tier_1,False,7,Simple,2,1,21,False,,Standard,False,True,Low
2730,89.7,6338619,After,Amy Efaw,3.73,Good,Tier_1,False,5,Simple,1,1,8,False,,Standard,False,False,Low
2731,89.7,11283685,"Crossroads (Crossroads Saga, #1)",Mary Ting,3.73,Good,Tier_1,False,32,Moderate,4,1,9,True,1.0,Series,False,False,Low
2732,89.7,55761476,"Kill Joy (A Good Girl's Guide to Murder, #0.5)",Holly  Jackson,3.73,Good,Tier_1,False,46,Complex,9,1,14,False,0.0,Standard,False,False,Low
2733,89.8,304195,Nasty People,Jay Carter,3.73,Good,Tier_1,False,12,Simple,2,1,10,False,,Standard,False,False,Low
2734,89.8,34521,"Only You Can Save Mankind (Johnny Maxwell, #1)",Terry Pratchett,3.73,Good,Tier_1,False,46,Complex,8,1,15,True,1.0,Series,False,False,Low
2735,89.8,316496,Oscar and Lucinda,Peter Carey,3.73,Good,Tier_1,False,17,Simple,3,1,11,False,,Standard,False,False,Low
2736,89.9,28186273,Our Chemical Hearts,Krystal Sutherland,3.73,Good,Tier_1,False,19,Simple,3,1,18,False,,Standard,False,False,Low
2737,89.9,34466922,Sleeping Beauties,Stephen        King,3.73,Good,Tier_1,False,17,Simple,2,1,19,False,,Standard,False,False,Low
2738,89.9,124509,Smilla's Sense of Snow,Peter Høeg,3.73,Good,Tier_1,False,22,Moderate,4,1,10,False,,Standard,False,False,Low
2739,90.0,1144058,"Tempting Fortune (Malloren, #2)",Jo Beverley,3.73,Good,Tier_1,False,31,Moderate,4,1,11,True,2.0,Series,False,False,Low
2740,90.0,203073,The Apprenticeship of Duddy Kravitz,Mordecai Richler,3.73,Good,Tier_1,False,35,Moderate,5,1,16,False,,Standard,False,False,Low
2741,90.0,4708,The Beautiful and Damned,F. Scott Fitzgerald,3.73,Good,Tier_1,False,24,Moderate,4,1,19,False,,Standard,False,True,Low
2742,90.0,388018,"The Clocks (Hercule Poirot, #39)",Agatha Christie,3.73,Good,Tier_1,False,32,Moderate,5,1,15,True,39.0,Series,False,False,Low
2743,90.1,138378623,The Diamond of London,Andrea Penrose,3.73,Good,Tier_1,False,21,Moderate,4,1,14,False,,Standard,False,False,Low
2744,90.1,101094,The Famished Road,Ben Okri,3.73,Good,Tier_1,False,17,Simple,3,1,8,False,,Standard,False,False,Low
2745,90.1,38657,The Stolen Child,Keith Donohue,3.73,Good,Tier_1,False,16,Simple,3,1,13,False,,Standard,False,False,Low
2746,90.2,1096390,The Uncommon Reader,Alan Bennett,3.73,Good,Tier_1,False,19,Simple,3,1,12,False,,Standard,False,False,Low
2747,90.2,22929563,"The Watchmaker of Filigree Street (The Watchmaker of Filigree Street, #1)",Natasha Pulley,3.73,Good,Tier_1,False,73,Very Complex,11,1,14,True,1.0,Series,False,False,Low
2748,90.2,1677998,A Student of Weather,Elizabeth Hay,3.72,Good,Tier_1,False,20,Simple,4,1,13,False,,Standard,False,False,Low
2749,90.3,75302266,"A Study in Drowning (A Study in Drowning, #1)",Ava Reid,3.72,Good,Tier_1,False,45,Complex,9,1,8,True,1.0,Series,False,False,Low
2750,90.3,22540125,"After We Collided (After, #2)",Anna Todd,3.72,Good,Tier_1,False,29,Moderate,5,1,9,True,2.0,Series,False,False,Low
2751,90.3,311226,"An Infamous Army (Alastair-Audley, #4)",Georgette Heyer,3.72,Good,Tier_1,False,38,Moderate,5,1,15,True,4.0,Series,False,False,Low
2752,90.4,77013,As I Lay Dying,William Faulkner,3.72,Good,Tier_1,False,14,Simple,4,1,16,False,,Standard,False,False,Low
2753,90.4,1199688,Babel-17,Samuel R. Delany,3.72,Good,Tier_1,False,8,Simple,1,1,16,False,,Standard,False,True,Low
2754,90.4,444347,"Chasing Vermeer (Chasing Vermeer, #1)",Blue Balliett,3.72,Good,Tier_1,False,37,Moderate,5,1,13,True,1.0,Series,False,False,Low
2755,90.5,34091026,"Choosing Light: When an Earthquake Buried Me and My Family for 5 Days, I Learned to Fully Live",Viral Dalal,3.72,Good,Tier_1,False,94,Very Complex,18,1,11,False,,Subtitle,True,False,Low
2756,90.5,153568,Evening Clouds,Junzo Shono,3.72,Good,Tier_1,False,14,Simple,2,1,11,False,,Standard,False,False,Low
2757,90.5,30979432,"Hunter (The Hunter Saga, #1)",Sarai Henderson,3.72,Good,Tier_1,False,28,Moderate,5,1,15,True,1.0,Series,False,False,Low
2758,90.6,27834600,"In a Dark, Dark Wood",Ruth Ware,3.72,Good,Tier_1,False,20,Simple,5,1,9,False,,Standard,False,False,Low
2759,90.6,13538873,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,3.72,Good,Tier_1,False,71,Very Complex,9,1,11,True,1.0,Series,False,False,Low
2760,90.6,7135858,My Name Is Memory,Ann Brashares,3.72,Good,Tier_1,False,17,Simple,4,1,13,False,,Standard,False,False,Low
2761,90.7,50892433,One by One,Ruth Ware,3.72,Good,Tier_1,False,10,Simple,3,1,9,False,,Standard,False,False,Low
2762,90.7,58659343,Our Wives Under the Sea,Julia Armfield,3.72,Good,Tier_1,False,23,Moderate,5,1,14,False,,Standard,False,False,Low
2763,90.7,18516961,"Selling Scarlett (Love Inc., #1)",Ella James,3.72,Good,Tier_1,False,32,Moderate,5,1,10,True,1.0,Series,False,False,Low
2764,90.8,41564765,Shadows of Kiev,Eliza Tilton,3.72,Good,Tier_1,False,15,Simple,3,1,12,False,,Standard,False,False,Low
2765,90.8,57523977,The Breath Between Waves,Charlotte Anne Hamilton,3.72,Good,Tier_1,False,24,Moderate,4,1,23,False,,Standard,False,True,Low
2766,90.8,26154406,The Passenger,Lisa Lutz,3.72,Good,Tier_1,False,13,Simple,2,1,9,False,,Standard,False,False,Low
2767,90.9,212684848,Back Seat Baby,May Alder,3.71,Good,Tier_1,False,14,Simple,3,1,9,False,,Standard,False,False,Low
2768,90.9,89800,"Beach House (Point Horror, #32)",R.L. Stine,3.71,Good,Tier_1,False,31,Moderate,5,1,10,True,32.0,Series,False,False,Low
2769,90.9,91099,Bring the Jubilee,Ward Moore,3.71,Good,Tier_1,False,17,Simple,3,1,10,False,,Standard,False,False,Low
2770,91.0,153596,Defiance,Carole Maso,3.71,Good,Tier_1,False,8,Simple,1,1,11,False,,Standard,False,False,Low
2771,91.0,649361,Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,Jeanne Wakatsuki Houston,3.71,Good,Tier_1,False,111,Very Complex,18,1,24,False,,Subtitle,True,True,Low
2772,91.0,212203126,Honeysuckle and Bone,Trisha Tobias,3.71,Good,Tier_1,False,20,Simple,3,1,13,False,,Standard,False,False,Low
2773,91.1,10600242,How to Be a Woman,Caitlin Moran,3.71,Good,Tier_1,False,17,Simple,5,1,13,False,,Standard,False,False,Low
2774,91.1,25721483,"In the Shadow of the Dragon King (Chronicles of Fallhollow, #1)",J. Keller Ford,3.71,Good,Tier_1,False,63,Very Complex,11,1,14,True,1.0,Series,False,True,Low
2775,91.1,13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Julie Powell,3.71,Good,Tier_1,False,64,Very Complex,11,1,12,False,,Subtitle,True,False,Low
2776,91.2,13006,Julius Caesar,William Shakespeare,3.71,Good,Tier_1,False,13,Simple,2,1,19,False,,Standard,False,False,Low
2777,91.2,22091705,"Juxta, Magi",Geoffrey Porter,3.71,Good,Tier_1,False,11,Simple,2,1,15,False,,Standard,False,False,Low
2778,91.2,257213,Le Bourgeois Gentilhomme,Molière,3.71,Good,Tier_1,False,24,Moderate,3,1,7,False,,Standard,False,False,Low
2779,91.3,6647312,Nothing,Janne Teller,3.71,Good,Tier_1,False,7,Simple,1,1,12,False,,Standard,False,False,Low
2780,91.3,107481,Private Screening (Tony Lord #1),Richard North Patterson,3.71,Good,Tier_1,False,32,Moderate,5,1,23,True,1.0,Series,False,True,Low
2781,91.3,16685,The Cat Who Walks Through Walls,Robert A. Heinlein,3.71,Good,Tier_1,False,31,Moderate,6,1,18,False,,Standard,False,True,Low
2782,91.4,6058948,"The Convenient Marriage (Regency Romances, 1)",Georgette Heyer,3.71,Good,Tier_1,False,45,Complex,6,1,15,False,,Standard,False,False,Low
2783,91.4,378650,The Doorman,Reinaldo Arenas,3.71,Good,Tier_1,False,11,Simple,2,1,15,False,,Standard,False,False,Low
2784,91.4,89788,The Lady and the Unicorn,Tracy Chevalier,3.71,Good,Tier_1,False,24,Moderate,5,1,15,False,,Standard,False,False,Low
2785,91.5,18453119,"The Oversight (Oversight Trilogy, #1)",Charlie Fletcher,3.71,Good,Tier_1,False,37,Moderate,5,1,16,True,1.0,Series,False,False,Low
2786,91.5,1468912,"The Stormcaller (Twilight Reign, #1)",Tom Lloyd,3.71,Good,Tier_1,False,36,Moderate,5,1,9,True,1.0,Series,False,False,Low
2787,91.5,143513,The Three Sisters,Anton Chekhov,3.71,Good,Tier_1,False,17,Simple,3,1,13,False,,Standard,False,False,Low
2788,91.6,55285911,"A Deal with the Elf King (Married to Magic, #1)",Elise Kova,3.7,Good,Tier_1,False,47,Complex,10,1,10,True,1.0,Series,False,False,Low
2789,91.6,7331435,A Visit from the Goon Squad,Jennifer Egan,3.7,Good,Tier_1,False,27,Moderate,6,1,13,False,,Standard,False,False,Low
2790,91.6,872333,"Blue Bloods (Blue Bloods, #1)",Melissa de la Cruz,3.7,Good,Tier_1,False,29,Moderate,5,1,18,True,1.0,Series,False,True,Low
2791,91.7,397437,"Crystal (Orphans, #2)",V.C. Andrews,3.7,Good,Tier_1,False,21,Moderate,3,1,12,True,2.0,Series,False,False,Low
2792,91.7,31645392,"Declutter Your Mind: How to Stop Worrying, Relieve Anxiety, and Eliminate Negative Thinking",S.J. Scott,3.7,Good,Tier_1,False,91,Very Complex,13,1,10,False,,Subtitle,True,False,Low
2793,91.7,18144794,Dialogue With the Devil,Stephen Biro,3.7,Good,Tier_1,False,23,Moderate,4,1,12,False,,Standard,False,False,Low
2794,91.8,33547,Hell House,Richard Matheson,3.7,Good,Tier_1,False,10,Simple,2,1,16,False,,Standard,False,False,Low
2795,91.8,27276408,Invisible Influence: The Hidden Forces that Shape Behavior,Jonah Berger,3.7,Good,Tier_1,False,58,Complex,8,1,12,False,,Subtitle,True,False,Low
2796,91.8,7624,Lord of the Flies,William Golding,3.7,Good,Tier_1,False,17,Simple,4,1,15,False,,Standard,False,False,Low
2797,91.9,843086,"Silent Night (Silent Night, #1; Fear Street Super Chiller, #2)",R.L. Stine,3.7,Good,Tier_1,False,62,Very Complex,10,1,10,True,1.0,Series,False,False,Low
2798,91.9,18580,"Summer of My German Soldier (Summer of My German Soldier, #1)",Bette Greene,3.7,Good,Tier_1,False,61,Very Complex,11,1,12,True,1.0,Series,False,False,Low
2799,91.9,10464963,The Buddha in the Attic,Julie Otsuka,3.7,Good,Tier_1,False,23,Moderate,5,1,12,False,,Standard,False,False,Low
2800,92.0,13624,The Worm Ouroboros,E.R. Eddison,3.7,Good,Tier_1,False,18,Simple,3,1,12,False,,Standard,False,False,Low
2801,92.0,52252715,Women Don't Owe You Pretty,Florence Given,3.7,Good,Tier_1,False,26,Moderate,5,1,14,False,,Standard,False,False,Low
2802,92.0,11421590,İkinci Nesil,Margaret Weis,3.7,Good,Tier_1,False,12,Simple,2,1,13,False,,Standard,False,False,Low
2803,92.1,4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.69,Good,Tier_1,False,41,Complex,6,1,11,False,,Standard,False,False,Low
2804,92.1,77284,Battlestar Galactica,Glen A. Larson,3.69,Good,Tier_1,False,20,Simple,2,1,14,False,,Standard,False,True,Low
2805,92.1,53310061,"Dial A for Aunties (Aunties, #1)",Jesse Q. Sutanto,3.69,Good,Tier_1,False,32,Moderate,6,1,16,True,1.0,Series,False,True,Low
2806,92.2,676737,Grendel,John Gardner,3.69,Good,Tier_1,False,7,Simple,1,1,12,False,,Standard,False,False,Low
2807,92.2,5159,Here on Earth,Alice Hoffman,3.69,Good,Tier_1,False,13,Simple,3,1,13,False,,Standard,False,False,Low
2808,92.2,6104599,"La naissance de l'épée (La légende de l'épée noire, #1)",Weis Margaret,3.69,Good,Tier_1,False,55,Complex,10,1,13,True,1.0,Series,False,False,Low
2809,92.2,300650,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,Gary Ezzo,3.69,Good,Tier_1,False,69,Very Complex,12,1,9,False,,Subtitle,True,False,Low
2810,92.3,81864,Phèdre,Jean Racine,3.69,Good,Tier_1,False,6,Simple,1,1,11,False,,Standard,False,False,Low
2811,92.3,150723,Rabbit-Proof Fence,Doris Pilkington,3.69,Good,Tier_1,False,18,Simple,2,1,16,False,,Standard,False,False,Low
2812,92.3,204289660,"Revenge Era (The Revenge Games, #1)",Brittanee Nicole,3.69,Good,Tier_1,False,35,Moderate,6,1,16,True,1.0,Series,False,False,Low
2813,92.4,60035241,"Station Eternity (The Midsolar Murders, #1)",Mur Lafferty,3.69,Good,Tier_1,False,43,Complex,6,1,12,True,1.0,Series,False,False,Low
2814,92.4,9548369,Søvncyklen,Gyrðir Elíasson,3.69,Good,Tier_1,False,10,Simple,1,1,15,False,,Standard,False,False,Low
2815,92.4,22842297,"The Bridge To Caracas (The King Trilogy, #1)",Stephen Douglass,3.69,Good,Tier_1,False,44,Complex,8,1,16,True,1.0,Series,False,False,Low
2816,92.5,252262,The Green Book,Jill Paton Walsh,3.69,Good,Tier_1,False,14,Simple,3,1,16,False,,Standard,False,True,Low
